created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-02-28T16:45:47-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T16:46:28-05:00,25.9747,68.5542,,,,25.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T16:46:55-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T16:56:28-05:00,25.8038,67.2068,,,,21.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:06:28-05:00,25.721,66.3188,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:16:29-05:00,25.6916,66.0868,,,,25.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:16:54-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:26:30-05:00,25.6489,66.0777,,,,31.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:36:30-05:00,25.7637,64.6708,,,,31.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:45:48-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:46:30-05:00,25.6783,65.9663,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:46:55-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T17:56:30-05:00,25.5928,65.8946,,,,24.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:06:30-05:00,25.6355,65.5039,,,,25.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:16:30-05:00,25.5074,65.243,,,,241.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:16:54-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:26:31-05:00,25.721,65.5329,,,,229.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:36:31-05:00,25.9319,65.4231,,,,227.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:45:48-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:46:31-05:00,25.9159,66.8101,,,,241.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:46:58-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T18:56:31-05:00,25.8892,66.6316,,,,243.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:06:31-05:00,25.9319,67.039,,,,240.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:16:32-05:00,25.9453,67.042,,,,239.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:16:57-05:00,,,,-68,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:26:32-05:00,25.9586,67.1199,,,,240.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:36:32-05:00,25.9159,67.0375,,,,238.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:45:49-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:46:32-05:00,25.9586,67.6799,,,,221.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:46:56-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T19:56:33-05:00,25.9319,67.4464,,,,242.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:06:33-05:00,25.8598,67.0466,,,,247.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:16:33-05:00,25.8759,66.7689,,,,239.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:16:56-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:26:34-05:00,25.8598,67.0558,,,,231.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:36:34-05:00,25.9319,68.2277,,,,220.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:45:50-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:46:35-05:00,25.9747,67.5425,,,,240.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:46:58-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T20:56:35-05:00,25.9319,66.4347,,,,241.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:06:36-05:00,25.9319,66.511,,,,243.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:16:36-05:00,25.9026,65.4398,,,,233.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:17:00-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:26:36-05:00,25.9159,64.7532,,,,233.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:36:38-05:00,25.9026,64.3961,,,,232.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:45:50-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:46:38-05:00,25.9586,65.0187,,,,228.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:47:02-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T21:56:38-05:00,25.9586,65.1392,,,,230.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:06:39-05:00,26.0014,65.2216,,,,226.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:16:40-05:00,26.0307,65.3895,,,,227.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:17:09-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-02-28T22:26:41-05:00,25.9026,64.9775,,,,229.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:36:41-05:00,25.8198,64.5838,,,,228.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:45:50-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:46:41-05:00,25.7771,64.2634,,,,228.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T22:47:11-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-02-28T22:56:41-05:00,25.8331,63.7156,,,,230.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:06:41-05:00,25.8038,63.4073,,,,233.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:16:41-05:00,25.8465,63.3616,,,,233.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:16:57-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:41:54:cf,-50;4c:ed:fb:7a:67:20,-53;a4:be:2c:5f:dd:56,-53;a4:be:2c:60:26:9e,-57;68:e2:09:8b:88:88,-58",,TTQ1F13GS1A,,,
2025-02-28T23:17:03-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:26:42-05:00,25.8465,63.6316,,,,233.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:36:43-05:00,25.8759,63.9475,,,,231.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:45:50-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:46:43-05:00,25.8038,65.7099,,,,229.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:47:03-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-02-28T23:56:45-05:00,25.7343,64.7501,,,,233.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:06:45-05:00,25.7637,64.1855,,,,234.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:16:45-05:00,25.7343,63.9109,,,,227.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:17:00-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:26:45-05:00,25.6916,63.3204,,,,227.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:36:47-05:00,25.6222,63.2013,,,,228.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:45:50-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:46:47-05:00,25.6222,63.1891,,,,228,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:47:00-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T00:56:47-05:00,25.6222,63.1144,,,,226.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:06:47-05:00,25.6916,64.4709,,,,213.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:16:48-05:00,25.5341,63.6469,,,,230.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:16:59-05:00,,,,-62,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:17:10-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-01T01:26:49-05:00,25.478,63.6362,,,,217.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:36:49-05:00,25.4219,63.0549,,,,2.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:45:51-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:46:49-05:00,25.3525,63.1388,,,,2.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:47:02-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T01:56:50-05:00,25.2831,62.9648,,,,2.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:06:50-05:00,25.2537,62.8183,,,,2.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:16:51-05:00,25.267,62.9404,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:17:08-05:00,,,,-50,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:26:52-05:00,25.267,62.9404,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:36:52-05:00,25.227,63.0411,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:45:51-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:46:52-05:00,25.2537,62.8946,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:47:09-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T02:56:52-05:00,25.227,62.8687,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:06:52-05:00,25.211,63.0701,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:16:53-05:00,25.211,63.1113,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:17:10-05:00,,,,-50,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:17:23-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,503,,
2025-03-01T03:17:24-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-01T03:26:53-05:00,25.227,63.0289,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:36:53-05:00,25.227,63.299,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:45:51-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:46:53-05:00,25.227,63.061,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:47:09-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T03:47:20-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-01T03:56:55-05:00,25.1842,62.8916,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:06:55-05:00,25.1976,63.1098,,,,12,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:16:55-05:00,25.1415,62.9694,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:26:56-05:00,25.1415,62.7863,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:36:56-05:00,25.1415,62.6703,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:45:51-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:46:56-05:00,25.1148,62.6215,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:47:10-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T04:56:56-05:00,25.1148,62.7298,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:06:56-05:00,25.1148,62.8687,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:16:56-05:00,25.1282,63.1189,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:17:15-05:00,,,,-49,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:26:57-05:00,25.0854,62.8214,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:36:57-05:00,25.0854,62.8092,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:45:51-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:46:57-05:00,25.0721,62.9694,,,,1.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:47:16-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T05:56:58-05:00,25.0427,62.768,,,,19.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:06:59-05:00,25.016,62.3453,,,,19.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:16:59-05:00,24.9973,62.6429,,,,21,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:17:15-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:26:59-05:00,25.0427,63.1464,,,,22.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:37:00-05:00,25.0988,63.0594,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:45:51-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:47:00-05:00,25.1549,62.8229,,,,23.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:47:15-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T06:57:01-05:00,25.1148,62.9221,,,,22.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:07:01-05:00,25.0561,62.9419,,,,24,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:17:01-05:00,25.0988,63.3936,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:17:15-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:27:03-05:00,25.0988,63.3707,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:37:04-05:00,25.0721,63.3631,,,,25.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:45:51-05:00,,,4.0848,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:47:04-05:00,25.1148,63.1693,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:47:16-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T07:57:05-05:00,25.1282,63.3433,,,,25.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:07:05-05:00,25.1282,63.331,,,,25.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:17:05-05:00,25.1148,63.2349,,,,23.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:17:16-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:27:06-05:00,25.1415,63.3158,,,,25.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:37:07-05:00,25.1549,63.2517,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:45:52-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:47:07-05:00,25.1709,62.5696,,,,25.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:47:15-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T08:57:07-05:00,25.1415,62.1225,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:07:07-05:00,25.1549,63.3494,,,,22.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:17:07-05:00,25.1842,70.4997,,,,23.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:17:15-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:27:07-05:00,25.1415,74.2947,,,,23.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:37:07-05:00,25.1415,73.6309,,,,24.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:45:53-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:47:07-05:00,25.0721,71.5557,,,,24.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:47:16-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T09:47:30-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-01T09:57:08-05:00,25.0561,67.9133,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:07:08-05:00,25.0561,66.9368,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:17:08-05:00,25.0427,65.5924,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:17:16-05:00,,,,-50,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:27:09-05:00,25.0294,64.5899,,,,24.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:37:09-05:00,25.0294,64.0864,,,,24.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:45:53-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:47:10-05:00,25.0427,62.768,,,,24.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:47:20-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T10:57:10-05:00,25.0854,62.0584,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:07:10-05:00,25.1148,61.12,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:17:10-05:00,25.0988,61.3306,,,,25.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:17:21-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:27:11-05:00,25.0988,61.1688,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:37:11-05:00,25.0988,61.5137,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:45:53-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:47:11-05:00,25.1282,61.5091,,,,24.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:47:23-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T11:57:11-05:00,25.1282,61.4542,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:07:12-05:00,25.1415,61.6281,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:17:12-05:00,25.1842,61.4984,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:17:23-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:27:13-05:00,25.1842,61.1109,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:37:13-05:00,25.3391,59.7726,,,,24.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:45:54-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:47:13-05:00,25.2964,59.5804,,,,24.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:47:23-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T12:57:14-05:00,25.2964,59.3622,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:07:14-05:00,25.2964,58.7076,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:17:14-05:00,25.2831,58.3597,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:17:23-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:17:34-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-01T13:27:14-05:00,25.2964,57.8912,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:37:14-05:00,25.3792,57.1359,,,,24.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:45:55-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:47:14-05:00,25.2964,57.145,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T13:47:22-05:00,,,,-50,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T14:45:56-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T14:47:22-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T14:47:24-05:00,25.211,57.3602,,,,24.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T15:45:57-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T15:47:23-05:00,25.1842,62.2049,,-52,,23.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T16:45:57-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T16:47:24-05:00,25.2964,64.3519,,,,23.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T16:47:25-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T17:45:58-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T17:47:21-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T17:47:24-05:00,25.4513,65.7923,,,,23.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T18:45:59-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T18:47:24-05:00,25.227,66.0914,,-62,,35.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T19:45:59-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T19:47:21-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T19:47:24-05:00,25.2403,66.1265,,,,36.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T20:46:00-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T20:47:22-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T20:47:23-05:00,25.4646,69.9077,,,,50.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T21:46:00-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T21:47:22-05:00,,,,-49,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T21:47:24-05:00,25.3792,67.1077,,,,53.1,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T22:46:01-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T22:47:21-05:00,,,,-48,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T22:47:24-05:00,25.4219,65.3223,,,,54,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T23:46:00-05:00,,,4.0811,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-01T23:47:21-05:00,,,,-49,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
